index,userID,itemID,rating
53342,344,76524,10
53343,344,79252,9
53344,344,81581,10
53345,344,82446,10
53346,344,83773,5
53347,344,85398,10
53348,344,86430,8
53349,344,86870,6
53350,344,87068,7
53351,344,89855,7
53352,344,90424,9
53353,344,91375,7
53354,344,92077,9
53355,344,100578,8
53356,344,100709,7
53357,344,102328,10
53358,344,103122,9
53359,344,106977,10
53360,344,107518,8
53361,344,107776,8
53362,344,108969,10
53363,344,110094,6
53364,344,112663,8
53365,344,113261,5
53366,344,114613,1
53367,344,115199,8
53368,344,117061,9
53369,344,117775,10
53370,344,120611,10
53371,344,121205,10
53372,344,123898,8
53373,344,125294,9
53374,344,127300,4
53375,344,127746,5
53376,344,130120,10
53377,344,131446,5
53378,344,131791,2
53379,344,134406,9
53380,344,135166,4
53381,344,135699,7
53382,344,137087,6
53383,344,137895,5
53384,344,138777,1
53385,344,138908,7
53386,344,139712,10
53387,344,141241,9
53388,344,142268,10
53389,344,145127,10
53390,344,147998,7
53391,344,156369,10
53392,344,157297,1
53393,344,160792,7
53394,344,162236,7
53395,344,162707,5
53396,344,164343,3
53397,344,169135,10
53398,344,170659,6
53399,344,173202,9
53400,344,176904,5
53401,344,178228,10
53402,344,179192,9
53403,344,180276,7
53404,344,180504,8
53405,344,180843,10
53406,344,185624,1
53407,344,189364,8
53408,344,191545,6
53409,344,193216,9
53410,344,196979,3
53411,344,197721,1
53412,344,200270,10
53413,344,203504,10
53414,344,203712,10
53415,344,203987,8
53416,344,206593,10
53417,344,207218,7
53418,344,208516,7
53419,344,208668,5
53420,344,214103,9
53421,344,217431,8
53422,345,2111,8
53423,345,22258,10
53424,345,22327,8
53425,345,22993,9
53426,345,29156,2
53427,345,31395,5
53428,345,45002,3
53429,345,53679,9
53430,345,67946,10
53431,345,71151,10
53432,345,76517,8
53433,345,76683,6
53434,345,76706,5
53435,345,92452,1
53436,345,126047,5
53437,345,133669,10
53438,345,134622,4
53439,345,154345,5
53440,345,160392,10
53441,345,179596,4
53442,345,208682,2
53443,346,1347,3
53444,346,5137,1
53445,346,6036,9
53446,346,10739,8
53447,346,11578,5
53448,346,12785,3
53449,346,15184,1
53450,346,15981,8
53451,346,16033,3
53452,346,16387,2
53453,346,19005,8
53454,346,19532,7
53455,346,22382,6
53456,346,24294,9
53457,346,25047,10
53458,346,27611,7
53459,346,29218,1
53460,346,31742,1
53461,346,33495,5
53462,346,41292,8
53463,346,43449,10
53464,346,44081,8
53465,346,48320,1
53466,346,52110,2
53467,346,53597,4
53468,346,54759,5
53469,346,56514,5
53470,346,56725,5
53471,346,62768,7
53472,346,66859,7
53473,346,69887,1
53474,346,73577,5
53475,346,73634,4
53476,346,76970,7
53477,346,85564,2
53478,346,87507,6
53479,346,87713,8
53480,346,90812,1
53481,346,95527,9
53482,346,98678,10
53483,346,100351,2
53484,346,100536,5
53485,346,105677,3
53486,346,106239,5
53487,346,114426,6
53488,346,122637,2
53489,346,129639,1
53490,346,131715,5
53491,346,134632,5
53492,346,135161,8
53493,346,137772,2
53494,346,137802,9
53495,346,139144,6
53496,346,139953,1
53497,346,140729,10
53498,346,140792,1
53499,346,144781,1
53500,346,147172,5
53501,346,147998,7
53502,346,148512,1
53503,346,148793,2
53504,346,151510,8
53505,346,155412,5
53506,346,156148,10
53507,346,157105,1
53508,346,157825,8
53509,346,160994,8
53510,346,161416,7
53511,346,165739,7
53512,346,167402,2
53513,346,171983,3
53514,346,172954,1
53515,346,174797,7
53516,346,176706,1
53517,346,177907,4
53518,346,179147,1
53519,346,179251,2
53520,346,180948,1
53521,346,183960,10
53522,346,184046,1
53523,346,186790,3
53524,346,192149,7
53525,346,200277,10
53526,346,200941,5
53527,346,201880,10
53528,346,202527,5
53529,346,206946,4
53530,346,208856,4
53531,346,211520,6
53532,346,214030,1
53533,346,215553,4
53534,346,216631,1
53535,346,219286,6
53536,346,220111,1
53537,346,220198,7
53538,346,220615,3
53539,347,1720,1
53540,347,1721,7
53541,347,1903,10
53542,347,9745,2
53543,347,12533,8
53544,347,16487,4
53545,347,25047,7
53546,347,32442,5
53547,347,32578,7
53548,347,34328,7
53549,347,36964,6
53550,347,49622,8
53551,347,52941,1
53552,347,59006,4
53553,347,63228,9
53554,347,67240,1
53555,347,68554,6
53556,347,71519,1
53557,347,74099,6
53558,347,74958,1
53559,347,75378,5
53560,347,76815,2
53561,347,81099,5
53562,347,84531,4
53563,347,85407,7
53564,347,93342,1
53565,347,93681,10
53566,347,96350,5
53567,347,97527,4
53568,347,101963,7
53569,347,102713,10
53570,347,103520,3
53571,347,105441,7
53572,347,111718,5
53573,347,112056,10
53574,347,115112,4
53575,347,117436,10
53576,347,117981,10
53577,347,121469,6
53578,347,122537,10
53579,347,123527,4
53580,347,128458,6
53581,347,130112,2
53582,347,135270,7
53583,347,140292,1
53584,347,148066,2
53585,347,168089,6
53586,347,183928,2
53587,348,261,5
53588,348,328,6
53589,348,1094,7
53590,348,1682,10
53591,348,1961,5
53592,348,2851,5
53593,348,2855,1
53594,348,2879,1
53595,348,2951,8
53596,348,3118,10
53597,348,3301,6
53598,348,4352,5
53599,348,4641,2
53600,348,4688,7
53601,348,5574,3
53602,348,5712,2
53603,348,6844,10
53604,348,7132,8
53605,348,7263,3
53606,348,7377,6
53607,348,7572,1
53608,348,7679,5
53609,348,8289,3
53610,348,8296,1
53611,348,9806,4
53612,348,9893,5
53613,348,10115,10
53614,348,10531,4
53615,348,11010,4
53616,348,11742,6
53617,348,11788,7
53618,348,12513,10
53619,348,12518,4
53620,348,12520,9
53621,348,13068,8
53622,348,13565,7
53623,348,13725,6
53624,348,13857,8
53625,348,13985,7
53626,348,14377,6
53627,348,15123,7
53628,348,15179,10
53629,348,15912,1
53630,348,16259,5
53631,348,16545,5
53632,348,17243,8
53633,348,17266,6
53634,348,17604,2
53635,348,18265,3
53636,348,18429,10
53637,348,18703,5
53638,348,18878,5
53639,348,19006,10
53640,348,19449,9
53641,348,19924,5
53642,348,20300,10
53643,348,20589,9
53644,348,20927,4
53645,348,20949,7
53646,348,21127,6
53647,348,21298,5
53648,348,21632,3
53649,348,21980,6
53650,348,22382,10
53651,348,22813,1
53652,348,24699,8
53653,348,25199,10
53654,348,25689,9
53655,348,25807,7
53656,348,26274,1
53657,348,26721,1
53658,348,26751,1
53659,348,27294,8
53660,348,27598,9
53661,348,27902,1
53662,348,27957,5
53663,348,28238,10
53664,348,29077,10
53665,348,29326,1
53666,348,29511,5
53667,348,29948,2
53668,348,29992,3
53669,348,30031,1
53670,348,30056,5
53671,348,30448,8
53672,348,30639,1
53673,348,31228,1
53674,348,31497,5
53675,348,32089,5
53676,348,32207,1
53677,348,32365,6
53678,348,32570,7
53679,348,32711,7
53680,348,33205,6
53681,348,33806,10
53682,348,34383,10
53683,348,34961,10
53684,348,35871,2
53685,348,36151,6
53686,348,36169,3
53687,348,36654,6
53688,348,36755,6
53689,348,36990,6
53690,348,37690,8
53691,348,38397,10
53692,348,38526,9
53693,348,38551,7
53694,348,38839,4
53695,348,39788,5
53696,348,39895,8
53697,348,39924,5
53698,348,40020,6
53699,348,40071,3
53700,348,40966,5
53701,348,40998,8
53702,348,42463,2
53703,348,42581,9
53704,348,42999,6
53705,348,43175,10
53706,348,44081,7
53707,348,44608,6
53708,348,44711,7
53709,348,44986,6
53710,348,45324,10
53711,348,45681,10
53712,348,46302,10
53713,348,46981,1
53714,348,47591,6
53715,348,48338,10
53716,348,48649,5
53717,348,48836,5
53718,348,49678,2
53719,348,50350,5
53720,348,50624,7
53721,348,50636,6
53722,348,51554,9
53723,348,51664,8
53724,348,51729,5
53725,348,51793,7
53726,348,52621,3
53727,348,52640,6
53728,348,52759,5
53729,348,53192,1
53730,348,53302,1
53731,348,53502,6
53732,348,53623,5
53733,348,53906,9
53734,348,53965,10
53735,348,54112,8
53736,348,54759,5
53737,348,54877,8
53738,348,55454,7
53739,348,55567,1
53740,348,55684,10
53741,348,56054,2
53742,348,56313,1
53743,348,56461,9
53744,348,56664,8
53745,348,56789,8
53746,348,57142,1
53747,348,57445,5
53748,348,58203,10
53749,348,58450,7
53750,348,58704,5
53751,348,59897,9
53752,348,60059,6
53753,348,60301,4
53754,348,60923,10
53755,348,61005,1
53756,348,61450,9
53757,348,62231,8
53758,348,63126,10
53759,348,63673,4
53760,348,63952,9
53761,348,63996,5
53762,348,64473,10
53763,348,64805,5
53764,348,64809,1
53765,348,64914,3
53766,348,65039,10
53767,348,65040,2
53768,348,65100,1
53769,348,65334,3
53770,348,66122,1
53771,348,66478,7
53772,348,66778,7
53773,348,67003,5
53774,348,67388,10
53775,348,67767,3
53776,348,67800,8
53777,348,68103,1
53778,348,68290,7
53779,348,68989,6
53780,348,69346,1
53781,348,70136,5
53782,348,70283,8
53783,348,70626,5
53784,348,71569,1
53785,348,72623,2
53786,348,73107,9
53787,348,73112,10
53788,348,73354,10
53789,348,74231,10
53790,348,74746,8
53791,348,75169,10
53792,348,75787,6
53793,348,75852,1
53794,348,76596,7
53795,348,76979,4
53796,348,77293,1
53797,348,77350,5
53798,348,77894,7
53799,348,78480,5
53800,348,78900,10
53801,348,79366,6
53802,348,79706,7
53803,348,79750,6
53804,348,79813,10
53805,348,79839,9
53806,348,79997,8
53807,348,80086,5
53808,348,80735,6
53809,348,80968,8
53810,348,81407,2
53811,348,81527,7
53812,348,82147,10
53813,348,82274,6
53814,348,83012,7
53815,348,83114,5
53816,348,83601,5
53817,348,83773,10
53818,348,83831,10
53819,348,84124,2
53820,348,84291,1
53821,348,84831,9
53822,348,85269,6
53823,348,86149,10
53824,348,86807,9
53825,348,87978,6
53826,348,88133,8
53827,348,88183,8
53828,348,88303,9
53829,348,88858,8
53830,348,89477,2
53831,348,89548,5
53832,348,89855,6
53833,348,90121,9
53834,348,91063,7
53835,348,92411,5
53836,348,92804,5
53837,348,93251,8
53838,348,93874,8
53839,348,93966,8
53840,348,94208,1
53841,348,94381,6
53842,348,94686,2
53843,348,94833,7
53844,348,95038,6
53845,348,95220,1
53846,348,95802,10
53847,348,96812,5
53848,348,96885,10
53849,348,96960,9
53850,348,97263,4
53851,348,97638,6
53852,348,97712,2
53853,348,98017,9
53854,348,98170,9
53855,348,98378,5
53856,348,98804,6
53857,348,100408,5
53858,348,100574,1
53859,348,102319,3
53860,348,102340,9
53861,348,102344,8
53862,348,102678,9
53863,348,103291,7
53864,348,104401,6
53865,348,104657,6
53866,348,104809,2
53867,348,104840,2
53868,348,105470,5
53869,348,105677,10
53870,348,105753,1
53871,348,105857,1
53872,348,105937,8
53873,348,107170,2
53874,348,107283,10
53875,348,107352,3
53876,348,107776,4
53877,348,108262,6
53878,348,108506,6
53879,348,108956,2
53880,348,109118,1
53881,348,109543,6
53882,348,110108,7
53883,348,110203,10
53884,348,111373,8
53885,348,111535,1
53886,348,111842,4
53887,348,112253,10
53888,348,112342,8
53889,348,112520,1
53890,348,112681,8
53891,348,112934,10
53892,348,112973,2
53893,348,113593,1
53894,348,113687,7
53895,348,114471,5
53896,348,114946,8
53897,348,115064,5
53898,348,115403,6
53899,348,115451,8
53900,348,115645,5
53901,348,115837,8
53902,348,116290,5
53903,348,116636,7
53904,348,116926,10
53905,348,117179,7
53906,348,117544,6
53907,348,117765,7
53908,348,117780,9
53909,348,118147,9
53910,348,118151,7
53911,348,118158,4
53912,348,118723,6
53913,348,118732,6
53914,348,118835,6
53915,348,118881,4
53916,348,120169,8
53917,348,120239,6
53918,348,120590,1
53919,348,120771,4
53920,348,120780,9
53921,348,120808,5
53922,348,120858,6
53923,348,121103,1
53924,348,121373,10
53925,348,121501,9
53926,348,121609,7
53927,348,121850,1
53928,348,122289,1
53929,348,122637,6
53930,348,122824,3
53931,348,122890,5
53932,348,123485,6
53933,348,123702,10
53934,348,124206,5
53935,348,124565,7
53936,348,124970,8
53937,348,125715,3
53938,348,126806,1
53939,348,127006,6
53940,348,127015,8
53941,348,127053,7
53942,348,127080,10
53943,348,127588,4
53944,348,127613,4
53945,348,127697,9
53946,348,128036,4
53947,348,128043,5
53948,348,128149,6
53949,348,128314,7
53950,348,128713,1
53951,348,129111,1
53952,348,129306,7
53953,348,129725,5
53954,348,129840,10
53955,348,129916,5
53956,348,130757,7
53957,348,131036,7
53958,348,131429,1
53959,348,131471,4
53960,348,131663,1
53961,348,131716,9
53962,348,131791,6
53963,348,131915,5
53964,348,132530,6
53965,348,132581,1
53966,348,133231,5
53967,348,133249,2
53968,348,135424,10
53969,348,136388,6
53970,348,136745,1
53971,348,137865,10
53972,348,138911,4
53973,348,139916,7
53974,348,140246,4
53975,348,140356,8
53976,348,140569,3
53977,348,140775,5
53978,348,141849,1
53979,348,141952,8
53980,348,142906,5
53981,348,143030,1
53982,348,143725,8
53983,348,143777,7
53984,348,144691,1
53985,348,144693,10
53986,348,144794,5
53987,348,144820,5
53988,348,145007,8
53989,348,145565,7
53990,348,145769,1
53991,348,146126,6
53992,348,146491,1
53993,348,147798,1
53994,348,147815,10
53995,348,148424,7
53996,348,148491,1
53997,348,148616,9
53998,348,149273,5
53999,348,149568,2
54000,348,149763,1
54001,348,150020,7
54002,348,150300,1
54003,348,150646,3
54004,348,150809,4
54005,348,151026,9
54006,348,151883,10
54007,348,153008,8
54008,348,153176,10
54009,348,153582,10
54010,348,154844,1
54011,348,155003,2
54012,348,155056,4
54013,348,155632,6
54014,348,156325,4
54015,348,156337,10
54016,348,156916,5
54017,348,158366,1
54018,348,158449,9
54019,348,159504,10
54020,348,159709,9
54021,348,160731,6
54022,348,160853,4
54023,348,161441,5
54024,348,162008,8
54025,348,162290,6
54026,348,162531,1
54027,348,162729,4
54028,348,163113,8
54029,348,163154,2
54030,348,163249,5
54031,348,164251,8
54032,348,164274,1
54033,348,164363,1
54034,348,164790,3
54035,348,164870,10
54036,348,165573,1
54037,348,165712,9
54038,348,166429,7
54039,348,167306,5
54040,348,167655,5
54041,348,167780,1
54042,348,167924,9
54043,348,168057,5
54044,348,168177,10
54045,348,168918,4
54046,348,169406,8
54047,348,169990,1
54048,348,170248,3
54049,348,170504,10
54050,348,171819,9
54051,348,171961,5
54052,348,172689,4
54053,348,172956,1
54054,348,173277,5
54055,348,173707,3
54056,348,174573,1
54057,348,175218,7
54058,348,175499,1
54059,348,175501,9
54060,348,176011,7
54061,348,176440,8
54062,348,176498,1
54063,348,177202,6
54064,348,177450,7
54065,348,177680,1
54066,348,177696,2
54067,348,178222,7
54068,348,178283,1
54069,348,178410,6
54070,348,178467,10
54071,348,178722,3
54072,348,179192,10
54073,348,179615,6
54074,348,180202,6
54075,348,180447,9
54076,348,181441,2
54077,348,181513,9
54078,348,181571,5
54079,348,182280,6
54080,348,182866,8
54081,348,183115,7
54082,348,183629,1
54083,348,183899,1
54084,348,184349,2
54085,348,184479,1
54086,348,185334,7
54087,348,185383,1
54088,348,185538,6
54089,348,186068,1
54090,348,186150,5
54091,348,186915,6
54092,348,187034,3
54093,348,187326,6
54094,348,187452,1
54095,348,189043,5
54096,348,189325,1
54097,348,189419,10
54098,348,189480,1
54099,348,190024,10
54100,348,190520,7
54101,348,191639,6
54102,348,192764,4
54103,348,192812,5
54104,348,192973,7
54105,348,193550,7
54106,348,193670,7
54107,348,194012,8
54108,348,194821,1
54109,348,194826,1
54110,348,195114,4
54111,348,195118,8
54112,348,195250,10
54113,348,195268,2
54114,348,195337,5
54115,348,195432,3
54116,348,195941,1
54117,348,195990,10
54118,348,196029,5
54119,348,196093,7
54120,348,196742,6
54121,348,197074,5
54122,348,198747,4
54123,348,199004,8
54124,348,199031,6
54125,348,199266,5
54126,348,199578,6
54127,348,199712,4
54128,348,199909,5
54129,348,199993,8
54130,348,200024,1
54131,348,200684,4
54132,348,200911,6
54133,348,200972,2
54134,348,201354,5
54135,348,201719,8
54136,348,202155,7
54137,348,203809,1
54138,348,204106,1
54139,348,205091,7
54140,348,205437,1
54141,348,207474,1
54142,348,207782,10
54143,348,208018,3
54144,348,208459,7
54145,348,208924,8
54146,348,210678,2
54147,348,211531,5
54148,348,211684,1
54149,348,212085,8
54150,348,212300,2
54151,348,212676,10
54152,348,212819,5
54153,348,213358,5
54154,348,213436,6
54155,348,213448,1
54156,348,213822,2
54157,348,214019,1
54158,348,214796,6
54159,348,215025,4
54160,348,216032,2
54161,348,217017,1
54162,348,217116,9
54163,348,217426,8
54164,348,217748,1
54165,348,218235,6
54166,348,218569,7
54167,348,218685,9
54168,348,218886,4
54169,348,219235,1
54170,348,219302,7
54171,348,219711,5
54172,348,219865,1
54173,348,220168,1
54174,348,220517,1
54175,349,907,10
54176,349,1120,6
54177,349,1616,9
54178,349,1965,6
54179,349,2127,7
54180,349,3105,9
54181,349,3132,5
54182,349,5107,8
54183,349,7219,7
54184,349,8965,10
54185,349,9680,7
54186,349,10628,8
54187,349,12107,10
54188,349,12795,9
54189,349,13679,1
54190,349,13904,10
54191,349,14469,10
54192,349,15406,7
54193,349,15530,9
54194,349,17811,10
54195,349,18227,10
54196,349,23022,7
54197,349,23486,10
54198,349,24309,9
54199,349,25083,10
54200,349,27457,10
54201,349,27528,10
54202,349,27960,10
54203,349,28099,10
54204,349,30030,5
54205,349,31625,7
54206,349,33006,5
54207,349,34219,7
54208,349,39599,10
54209,349,40399,9
54210,349,47789,6
54211,349,48346,7
54212,349,58626,9
54213,349,58642,10
54214,349,59564,7
54215,349,62902,10
54216,349,64303,8
54217,349,69755,9
54218,349,72349,10
54219,349,74617,10
54220,349,80322,10
54221,349,83273,5
54222,349,84189,8
54223,349,86539,4
54224,349,89196,4
54225,349,90622,6
54226,349,91366,10
54227,349,93172,9
54228,349,93891,10
54229,349,94269,9
54230,349,96290,10
54231,349,96796,5
54232,349,97315,9
54233,349,100855,10
54234,349,102366,8
54235,349,106261,10
54236,349,109581,7
54237,349,110133,10
54238,349,111862,8
54239,349,112754,7
54240,349,113216,9
54241,349,115732,10
54242,349,115944,9
54243,349,116431,6
54244,349,117041,8
54245,349,117680,7
54246,349,120144,9
54247,349,120329,10
54248,349,121859,10
54249,349,122775,10
54250,349,122908,4
54251,349,123994,4
54252,349,124284,5
54253,349,124509,10
54254,349,126024,10
54255,349,126924,8
54256,349,127341,10
54257,349,129475,10
54258,349,130646,7
54259,349,132647,8
54260,349,133977,10
54261,349,140950,7
54262,349,142885,9
54263,349,143604,4
54264,349,144083,10
54265,349,149182,10
54266,349,151178,10
54267,349,153746,4
54268,349,156148,10
54269,349,158622,6
54270,349,162783,8
54271,349,163100,5
54272,349,163768,3
54273,349,165207,5
54274,349,167991,2
54275,349,170815,8
54276,349,173483,3
54277,349,174389,8
54278,349,176939,6
54279,349,177947,10
54280,349,178655,8
54281,349,182649,7
54282,349,185081,10
54283,349,186066,4
54284,349,188927,2
54285,349,191092,5
54286,349,192278,9
54287,349,192666,2
54288,349,193687,8
54289,349,194553,7
54290,349,194844,6
54291,349,196986,7
54292,349,200374,5
54293,349,201897,8
54294,349,205464,10
54295,349,208304,6
54296,349,208471,7
54297,349,208748,6
54298,349,211736,9
54299,349,213006,4
54300,349,213951,10
54301,349,215133,7
54302,349,216941,10
54303,349,219670,8
54304,349,219787,10
54305,350,3900,4
54306,350,13765,5
54307,350,14604,5
54308,350,16015,7
54309,350,18754,5
54310,350,19727,10
54311,350,20269,4
54312,350,21256,10
54313,350,23499,4
54314,350,28202,1
54315,350,31869,8
54316,350,41492,3
54317,350,45403,7
54318,350,50034,1
54319,350,61656,10
54320,350,62121,5
54321,350,63014,10
54322,350,64500,1
54323,350,74597,4
54324,350,74617,10
54325,350,75167,8
54326,350,77572,1
54327,350,77934,10
54328,350,80318,8
54329,350,82147,6
54330,350,82954,6
54331,350,86050,8
54332,350,88752,7
54333,350,91590,1
54334,350,94997,8
54335,350,97782,7
54336,350,100155,1
54337,350,102264,8
54338,350,112255,6
54339,350,112316,3
54340,350,115480,8
54341,350,116633,9
54342,350,117775,10
54343,350,118811,10
54344,350,121116,4
54345,350,121532,7
54346,350,121859,10
54347,350,122382,7
54348,350,130072,10
54349,350,131278,5
54350,350,134406,7
54351,350,137896,8
54352,350,139188,3
54353,350,140630,10
54354,350,146932,8
54355,350,150063,9
54356,350,151785,4
54357,350,152830,4
54358,350,156148,10
54359,350,169680,10
54360,350,170911,1
54361,350,177514,6
54362,350,180504,8
54363,350,187457,6
54364,350,190525,3
54365,350,193216,8
54366,350,193687,10
54367,350,197524,6
54368,350,197880,10
54369,350,201935,4
54370,350,202008,1
54371,350,204851,3
54372,350,205463,2
54373,350,208748,6
54374,350,213358,7
54375,350,214849,1
54376,350,218329,10
54377,350,218634,10
54378,351,1347,2
54379,351,6036,8
54380,351,7913,10
54381,351,10984,1
54382,351,12417,4
54383,351,15041,4
54384,351,19832,1
54385,351,20108,8
54386,351,24294,9
54387,351,25193,5
54388,351,26274,1
54389,351,29766,10
54390,351,32279,1
54391,351,37257,2
54392,351,53851,3
54393,351,62660,5
54394,351,63957,10
54395,351,65689,5
54396,351,69603,10
54397,351,71847,3
54398,351,72631,7
54399,351,73355,8
54400,351,74152,1
54401,351,76588,3
54402,351,82647,1
54403,351,83788,7
54404,351,85564,2
54405,351,95162,6
54406,351,95269,8
54407,351,96217,5
54408,351,97796,2
54409,351,101003,6
54410,351,101028,6
54411,351,109671,1
54412,351,111021,6
54413,351,115565,2
54414,351,116533,1
54415,351,118066,2
54416,351,119433,10
54417,351,121273,3
54418,351,121927,6
54419,351,127849,1
54420,351,135161,6
54421,351,135707,1
54422,351,135761,1
54423,351,136946,1
54424,351,140113,10
54425,351,140729,10
54426,351,145220,7
54427,351,147734,2
54428,351,154053,1
54429,351,156148,10
54430,351,159680,10
54431,351,162224,2
54432,351,162290,2
54433,351,162707,3
54434,351,166419,1
54435,351,167221,1
54436,351,173355,1
54437,351,180274,4
54438,351,181448,10
54439,351,183503,7
54440,351,185719,1
54441,351,186150,5
54442,351,188124,7
54443,351,188363,6
54444,351,189325,9
54445,351,193958,4
54446,351,194087,4
54447,351,195250,7
54448,351,198770,10
54449,351,199250,2
54450,351,200272,5
54451,351,201994,10
54452,351,202668,1
54453,351,205702,10
54454,351,206081,1
54455,351,210491,4
54456,351,210736,1
54457,351,213356,1
54458,351,215304,7
54459,351,216435,1
54460,351,217516,6
54461,351,217823,10
54462,352,394,10
54463,352,2943,6
54464,352,3658,7
54465,352,4301,10
54466,352,5670,8
54467,352,5673,6
54468,352,5703,8
54469,352,7006,8
54470,352,7724,7
54471,352,8403,4
54472,352,8598,5
54473,352,8942,6
54474,352,10478,7
54475,352,10628,7
54476,352,12656,5
54477,352,13156,1
54478,352,14258,10
54479,352,14358,7
54480,352,14718,10
54481,352,18378,9
54482,352,19006,10
54483,352,20737,7
54484,352,20887,6
54485,352,25013,10
54486,352,26084,8
54487,352,26485,7
54488,352,29049,9
54489,352,29511,5
54490,352,30030,7
54491,352,30031,1
54492,352,31735,3
54493,352,32306,9
54494,352,33006,6
54495,352,33321,5
54496,352,36336,3
54497,352,39414,8
54498,352,40493,2
54499,352,42081,1
54500,352,43610,10
54501,352,43715,10
54502,352,43892,10
54503,352,44077,7
54504,352,44663,6
54505,352,45186,2
54506,352,46704,4
54507,352,47314,10
54508,352,48470,7
54509,352,48536,7
54510,352,49038,10
54511,352,50408,8
54512,352,55799,6
54513,352,56339,6
54514,352,56397,5
54515,352,56409,7
54516,352,56648,7
54517,352,57853,4
54518,352,58220,5
54519,352,58862,10
54520,352,63989,10
54521,352,68866,3
54522,352,68989,6
54523,352,69111,8
54524,352,69430,1
54525,352,70522,5
54526,352,74516,4
54527,352,75378,1
54528,352,76494,10
54529,352,77011,6
54530,352,81063,2
54531,352,83773,7
54532,352,86832,10
54533,352,89497,6
54534,352,91871,2
54535,352,92936,8
54536,352,94212,2
54537,352,95791,10
54538,352,96390,1
54539,352,96796,8
54540,352,97380,10
54541,352,97383,10
54542,352,97460,6
54543,352,99649,10
54544,352,100578,6
54545,352,100582,7
54546,352,101003,6
54547,352,101200,5
54548,352,101215,3
54549,352,101690,8
54550,352,102153,4
54551,352,102328,3
54552,352,109178,6
54553,352,110261,7
54554,352,111289,7
54555,352,111492,5
54556,352,112514,4
54557,352,114148,9
54558,352,115640,1
54559,352,115944,10
54560,352,117041,8
54561,352,120588,10
54562,352,121116,7
54563,352,121859,10
54564,352,122382,7
54565,352,127225,1
54566,352,128117,7
54567,352,128293,8
54568,352,131669,10
54569,352,131792,4
54570,352,131977,2
54571,352,132325,7
54572,352,132530,6
54573,352,132860,10
54574,352,136036,1
54575,352,136767,2
54576,352,137650,3
54577,352,139599,6
54578,352,147467,8
54579,352,147784,7
54580,352,148754,2
54581,352,149957,2
54582,352,150632,6
54583,352,150969,10
54584,352,151559,2
54585,352,152202,5
54586,352,152830,5
54587,352,155692,2
54588,352,156687,1
54589,352,158483,1
54590,352,158612,5
54591,352,167568,5
54592,352,167730,6
54593,352,170692,5
54594,352,177189,6
54595,352,179192,6
54596,352,179453,8
54597,352,179531,1
54598,352,179586,1
54599,352,180276,7
54600,352,180504,8
54601,352,181443,4
54602,352,184349,5
54603,352,188317,5
54604,352,191498,7
54605,352,192514,10
54606,352,192666,1
54607,352,192881,5
54608,352,193687,8
54609,352,194553,5
54610,352,198130,5
54611,352,200323,1
54612,352,201005,3
54613,352,201897,6
54614,352,201929,6
54615,352,204897,9
54616,352,208690,10
54617,352,209193,1
54618,352,211935,6
54619,352,219711,4
54620,353,16502,8
54621,353,26107,8
54622,353,28233,9
54623,353,28593,5
54624,353,34439,10
54625,353,44605,8
54626,353,48730,7
54627,353,74099,9
54628,353,74958,1
54629,353,81099,4
54630,353,82962,1
54631,353,86442,6
54632,353,87752,7
54633,353,91332,5
54634,353,101759,3
54635,353,103520,4
54636,353,109102,7
54637,353,116912,5
54638,353,117981,10
54639,353,118658,7
54640,353,132164,5
54641,353,132647,5
54642,353,158017,2
54643,353,178668,2
54644,353,182418,5
54645,353,191054,4
54646,354,345,4
54647,354,3041,10
54648,354,8318,10
54649,354,8942,10
54650,354,9128,10
54651,354,9842,1
54652,354,10330,10
54653,354,11945,10
54654,354,12799,8
54655,354,20433,10
54656,354,22303,5
54657,354,25610,8
54658,354,30172,10
54659,354,30917,5
54660,354,31116,10
54661,354,34272,10
54662,354,42223,9
54663,354,44885,1
54664,354,47111,10
54665,354,52544,8
54666,354,57361,5
54667,354,60025,4
54668,354,62600,10
54669,354,65066,10
54670,354,69427,10
54671,354,69476,7
54672,354,70692,10
54673,354,74392,10
54674,354,74531,2
54675,354,75860,9
54676,354,76488,10
54677,354,77140,10
54678,354,84840,10
54679,354,85212,2
54680,354,91547,9
54681,354,92340,10
54682,354,95950,10
54683,354,100363,3
54684,354,101076,9
54685,354,101762,10
54686,354,105314,2
54687,354,105885,4
54688,354,106592,10
54689,354,107143,10
54690,354,108780,10
54691,354,112192,10
54692,354,114291,10
54693,354,119581,9
54694,354,120929,10
54695,354,123276,9
54696,354,126969,9
54697,354,132295,10
54698,354,134666,7
54699,354,137188,8
54700,354,151103,10
54701,354,169659,10
54702,354,177587,10
54703,354,181832,10
54704,354,191079,2
54705,354,194311,10
54706,354,200479,10
54707,355,2172,10
54708,355,11265,10
54709,355,13253,10
54710,355,13443,7
54711,355,14479,10
54712,355,16221,10
54713,355,18634,10
54714,355,22327,8
54715,355,22639,1
54716,355,23233,10
54717,355,25989,10
54718,355,27989,10
54719,355,31116,8
54720,355,33382,10
54721,355,34590,10
54722,355,35096,10
54723,355,36158,10
54724,355,37460,5
54725,355,38176,7
54726,355,42067,1
54727,355,47207,1
54728,355,47406,7
54729,355,50603,4
54730,355,56633,1
54731,355,61759,10
54732,355,63683,10
54733,355,71462,1
54734,355,73728,7
54735,355,74099,8
54736,355,74506,7
54737,355,76863,10
54738,355,77427,10
54739,355,80574,10
54740,355,82147,5
