,userID,movieID,rating
53788,1451,12088,4
53789,14951,12088,5
53790,14952,12088,5
53791,14953,12088,4
53792,8433,12088,5
53793,2126,12088,4
53794,6353,12088,5
53795,8999,12088,5
53796,8152,12088,5
53797,11786,12088,4
53798,3696,12088,5
53799,8397,12088,5
53800,2600,12089,5
53801,12,12089,3
53802,6299,12089,4
53803,152,12089,3
53804,14954,12089,5
53805,3835,12089,4
53806,8133,12089,5
53807,480,12089,5
53808,6005,12089,4
53809,2606,12089,5
53810,180,12089,1
53811,14879,12089,4
53812,317,12089,5
53813,8257,12089,5
53814,2156,12089,4
53815,625,12089,5
53816,3870,12089,4
53817,448,12089,5
53818,163,12089,4
53819,5986,12089,5
53820,21,12089,4
53821,8495,12089,5
53822,340,12089,5
53823,14955,12089,5
53824,3896,12089,5
53825,639,12089,5
53826,11899,12089,5
53827,14938,12089,5
53828,249,12089,5
53829,334,12089,4
53830,70,12089,4
53831,5927,12089,5
53832,254,12089,5
53833,1051,12089,5
53834,260,12089,5
53835,3731,12089,5
53836,14956,12089,4
53837,9374,12089,4
53838,737,12089,5
53839,2615,12089,4
53840,6192,12089,4
53841,914,12089,3
53842,2157,12089,4
53843,11556,12089,5
53844,556,12089,5
53845,14957,12089,5
53846,11485,12089,5
53847,14958,12089,5
53848,14959,12089,5
53849,4856,12089,5
53850,14960,12089,5
53851,9664,12089,5
53852,8824,12089,5
53853,6774,12089,5
53854,14961,12089,5
53855,6058,12089,5
53856,14760,12089,4
53857,14962,12089,4
53858,14963,12089,5
53859,7321,12089,5
53860,13048,12089,4
53861,14964,12089,5
53862,4499,12089,4
53863,13611,12089,4
53864,300,12089,4
53865,2023,12089,5
53866,236,12089,5
53867,11328,12089,5
53868,11328,12089,5
53869,375,12089,3
53870,14965,12089,5
53871,12,12090,3
53872,318,12090,4
53873,249,12090,4
53874,1246,12090,4
53875,8666,12090,4
53876,5734,12090,3
53877,375,12090,1
53878,6020,12091,3
53879,91,12091,4
53880,362,12091,5
53881,21,12091,4
53882,825,12091,5
53883,2682,12091,4
53884,161,12091,5
53885,7666,12091,4
53886,409,12091,5
53887,6379,12091,4
53888,12,12092,3
53889,238,12092,1
53890,375,12092,1
53891,161,12093,2
53892,774,12093,3
53893,12,12093,4
53894,3964,12093,3
53895,242,12093,5
53896,6107,12093,2
53897,238,12093,4
53898,447,12093,3
53899,4961,12093,5
53900,425,12093,4
53901,5891,12093,5
53902,2770,12093,5
53903,11619,12093,5
53904,249,12093,4
53905,4083,12093,5
53906,264,12093,5
53907,9146,12093,5
53908,6063,12093,4
53909,14966,12093,5
53910,6374,12093,4
53911,5046,12093,4
53912,513,12093,4
53913,4903,12093,5
53914,1271,12093,5
53915,14967,12093,5
53916,1906,12093,5
53917,1674,12093,5
53918,1545,12093,4
53919,1781,12093,5
53920,1911,12093,5
53921,2795,12093,5
53922,2043,12093,5
53923,200,12093,4
53924,14968,12093,3
53925,301,12093,4
53926,1333,12093,2
53927,4209,12093,5
53928,4160,12093,5
53929,767,12093,4
53930,9103,12093,5
53931,4888,12093,3
53932,9644,12094,3
53933,773,12094,4
53934,11976,12094,2
53935,8511,12095,5
53936,14969,12095,5
53937,4338,12095,5
53938,9196,12095,5
53939,1607,12095,5
53940,356,12095,5
53941,8354,12096,1
53942,12,12096,4
53943,14970,12096,4
53944,3835,12096,2
53945,238,12096,3
53946,3965,12096,5
53947,6111,12096,3
53948,8661,12096,1
53949,4161,12096,5
53950,3952,12096,5
53951,8178,12096,3
53952,998,12096,2
53953,27,12096,3
53954,4994,12096,4
53955,248,12096,5
53956,1675,12096,4
53957,874,12096,5
53958,1063,12096,4
53959,2493,12096,4
53960,1644,12096,5
53961,2023,12096,4
53962,27,12096,4
53963,14971,12096,5
53964,12,12097,2
53965,14972,12097,4
53966,1195,12097,5
53967,225,12098,2
53968,91,12098,4
53969,12,12098,4
53970,2606,12098,3
53971,480,12098,4
53972,3821,12098,4
53973,447,12098,4
53974,3964,12098,4
53975,28,12098,4
53976,3735,12098,5
53977,226,12098,3
53978,14973,12098,5
53979,4684,12098,5
53980,2615,12098,4
53981,542,12098,3
53982,340,12098,4
53983,23,12098,3
53984,2669,12098,4
53985,3755,12098,5
53986,27,12098,5
53987,161,12098,4
53988,3802,12098,5
53989,14974,12098,5
53990,290,12098,5
53991,3777,12098,5
53992,2163,12098,5
53993,4984,12098,4
53994,3833,12098,2
53995,205,12098,4
53996,14975,12098,5
53997,4121,12098,5
53998,466,12098,5
53999,14976,12098,5
54000,52,12098,4
54001,2749,12098,4
54002,233,12098,4
54003,14977,12098,5
54004,12094,12098,3
54005,8824,12098,5
54006,14978,12098,5
54007,1644,12098,5
54008,957,12098,4
54009,8280,12098,4
54010,1715,12098,5
54011,3293,12098,5
54012,200,12098,4
54013,307,12098,5
54014,5767,12098,5
54015,375,12098,5
54016,8117,12099,4
54017,12,12099,4
54018,3890,12099,3
54019,2811,12099,1
54020,990,12099,5
54021,299,12099,4
54022,447,12099,4
54023,66,12100,3
54024,626,12100,3
54025,7624,12100,4
54026,64,12100,4
54027,6052,12100,5
54028,14979,12100,5
54029,641,12100,4
54030,3732,12100,4
54031,14845,12100,5
54032,3731,12100,5
54033,640,12100,4
54034,3814,12100,5
54035,731,12100,5
54036,9248,12100,4
54037,11256,12100,5
54038,656,12100,4
54039,3890,12100,5
54040,6084,12100,4
54041,14980,12100,5
54042,95,12100,2
54043,14981,12100,5
54044,5270,12100,4
54045,14982,12100,5
54046,14875,12100,5
54047,14983,12100,4
54048,14984,12100,5
54049,6634,12100,5
54050,14985,12100,5
54051,12021,12100,5
54052,14986,12100,5
54053,4187,12100,5
54054,14987,12100,5
54055,13429,12100,5
54056,1081,12100,5
54057,5046,12100,4
54058,1014,12100,5
54059,1143,12100,4
54060,6273,12100,5
54061,14988,12100,5
54062,2448,12100,5
54063,14989,12100,4
54064,1437,12100,3
54065,11556,12100,5
54066,14990,12100,5
54067,14991,12100,5
54068,13128,12100,5
54069,14992,12100,5
54070,11864,12100,5
54071,13643,12100,4
54072,2219,12100,5
54073,14993,12100,5
54074,4551,12100,4
54075,7341,12100,4
54076,3340,12100,5
54077,2400,12100,4
54078,300,12100,4
54079,855,12100,5
54080,622,12100,4
54081,302,12100,5
54082,9229,12100,3
54083,302,12100,5
54084,6034,12101,3
54085,12691,12101,5
54086,369,12101,4
54087,361,12101,5
54088,3735,12101,3
54089,3652,12101,4
54090,6052,12101,5
54091,14812,12101,5
54092,14994,12101,5
54093,6059,12101,5
54094,171,12101,4
54095,645,12101,5
54096,640,12101,5
54097,9244,12101,5
54098,14834,12101,5
54099,998,12101,4
54100,2683,12101,5
54101,8929,12101,5
54102,3178,12101,5
54103,3779,12101,4
54104,11521,12101,5
54105,2176,12101,5
54106,6193,12101,5
54107,3783,12101,5
54108,6003,12101,3
54109,3908,12101,5
54110,6361,12101,5
54111,4984,12101,5
54112,259,12101,5
54113,14770,12101,5
54114,14995,12101,5
54115,10437,12101,5
54116,14996,12101,3
54117,6372,12101,4
54118,3833,12101,4
54119,6777,12101,4
54120,9630,12101,5
54121,14997,12101,5
54122,2704,12101,5
54123,14998,12101,3
54124,11754,12101,5
54125,11281,12101,4
54126,14999,12101,5
54127,7018,12101,5
54128,8247,12101,4
54129,15000,12101,5
54130,855,12101,5
54131,1781,12101,5
54132,3793,12101,4
54133,1545,12101,5
54134,4591,12101,5
54135,2537,12101,5
54136,1674,12101,4
54137,4958,12101,4
54138,300,12101,5
54139,15001,12101,3
54140,2023,12101,4
54141,2811,12101,4
54142,622,12101,5
54143,15002,12101,2
54144,3848,12101,5
54145,15003,12101,1
54146,15004,12101,2
54147,15005,12102,5
54148,8863,12102,5
54149,15006,12102,5
54150,3890,12102,4
54151,14664,12102,5
54152,9177,12102,4
54153,15007,12102,5
54154,9112,12102,4
54155,20,12102,5
54156,8891,12102,5
54157,282,12102,5
54158,2614,12102,5
54159,3652,12102,5
54160,340,12102,3
54161,3720,12102,5
54162,9233,12102,4
54163,15008,12102,5
54164,4077,12102,4
54165,4515,12102,5
54166,6579,12102,5
54167,15009,12102,5
54168,8773,12102,4
54169,11373,12102,4
54170,380,12102,5
54171,2683,12102,5
54172,70,12102,4
54173,15010,12102,5
54174,382,12102,4
54175,3832,12102,5
54176,15011,12102,5
54177,803,12102,4
54178,8971,12102,4
54179,15012,12102,5
54180,14579,12102,5
54181,9191,12102,1
54182,882,12102,5
54183,985,12102,3
54184,5161,12102,5
54185,11904,12102,5
54186,9300,12102,5
54187,887,12102,5
54188,2628,12102,5
54189,10351,12102,5
54190,2628,12102,5
54191,2615,12102,5
54192,2601,12102,5
54193,161,12102,3
54194,3640,12102,5
54195,27,12102,3
54196,2589,12102,4
54197,4204,12102,5
54198,248,12102,4
54199,4003,12102,5
54200,886,12102,5
54201,12287,12102,5
54202,295,12102,5
54203,9342,12102,5
54204,15013,12102,5
54205,1260,12102,4
54206,2636,12102,4
54207,867,12102,3
54208,8572,12102,5
54209,8666,12102,4
54210,1391,12102,4
54211,8824,12102,5
54212,304,12102,4
54213,1215,12102,3
54214,1711,12102,4
54215,11720,12102,4
54216,63,12102,5
54217,161,12102,4
54218,579,12102,4
54219,86,12102,5
54220,65,12102,5
54221,15014,12102,5
54222,914,12102,5
54223,9105,12102,5
54224,1132,12102,3
54225,714,12102,5
54226,359,12102,5
54227,15015,12102,5
54228,6034,12102,4
54229,15016,12102,5
54230,8997,12102,5
54231,15017,12102,4
54232,3870,12102,5
54233,14601,12102,5
54234,34,12102,5
54235,849,12102,5
54236,15018,12102,5
54237,5891,12102,5
54238,15019,12102,4
54239,4990,12103,4
54240,479,12103,5
54241,480,12103,5
54242,67,12103,5
54243,796,12103,5
54244,307,12103,5
54245,15020,12103,3
54246,34,12103,5
54247,286,12103,5
54248,8755,12103,5
54249,656,12103,4
54250,9333,12103,5
54251,27,12103,5
54252,2623,12103,5
54253,375,12103,5
54254,4926,12103,5
54255,248,12103,5
54256,9302,12103,5
54257,290,12103,5
54258,8929,12103,4
54259,6539,12103,5
54260,13338,12103,5
54261,10433,12103,5
54262,15021,12103,5
54263,867,12103,4
54264,15022,12103,5
54265,15023,12103,5
54266,15024,12103,5
54267,15025,12103,5
54268,14528,12103,5
54269,6957,12103,5
54270,826,12103,5
54271,15026,12103,5
54272,15027,12103,5
54273,8160,12103,5
54274,12564,12103,5
54275,7164,12103,5
54276,7999,12103,5
54277,15028,12103,5
54278,7943,12103,4
54279,15029,12103,5
54280,15030,12103,5
54281,12268,12103,4
54282,3536,12103,5
54283,15031,12103,5
54284,1068,12103,4
54285,60,12103,5
54286,147,12103,4
54287,1145,12103,5
54288,1705,12103,5
54289,7271,12103,4
54290,15032,12103,4
54291,1715,12103,5
54292,15033,12103,5
54293,1900,12103,4
54294,2023,12103,5
54295,15034,12103,5
54296,4621,12103,5
54297,2059,12103,4
54298,15035,12103,5
54299,5767,12103,5
54300,2102,12103,5
54301,8338,12104,5
54302,154,12104,4
54303,15036,12104,5
54304,15037,12104,5
54305,429,12104,5
54306,127,12104,5
54307,129,12104,5
54308,13131,12104,5
54309,15038,12104,5
54310,3618,12104,4
54311,8936,12104,5
54312,15039,12104,5
54313,800,12104,5
54314,4085,12104,5
54315,15040,12104,5
54316,1732,12104,5
54317,886,12104,5
54318,2770,12104,5
54319,8648,12104,5
54320,2916,12104,5
54321,98,12104,5
54322,7582,12104,5
54323,141,12104,5
54324,15041,12104,5
54325,10515,12104,5
54326,220,12104,5
54327,1641,12104,5
54328,15042,12104,5
54329,62,12104,5
54330,200,12104,5
54331,4160,12104,5
54332,15043,12104,5
54333,348,12104,5
54334,15044,12105,5
54335,15045,12105,1
54336,15046,12105,5
54337,161,12105,5
54338,5,12105,4
54339,15047,12105,5
54340,15048,12105,5
54341,15049,12105,5
54342,15050,12105,5
54343,8334,12105,4
54344,83,12105,5
54345,8116,12105,1
54346,8338,12105,5
54347,3741,12105,5
54348,15051,12105,4
54349,15052,12105,5
54350,15053,12105,5
54351,15054,12105,5
54352,15055,12105,4
54353,15056,12105,3
54354,15057,12105,3
54355,14817,12105,5
54356,14773,12105,4
54357,15058,12105,5
54358,15059,12105,5
54359,15060,12105,4
54360,14792,12105,4
54361,8343,12105,4
54362,15061,12105,4
54363,8905,12105,5
54364,15062,12105,5
54365,15063,12105,5
54366,15064,12105,4
54367,8369,12105,4
54368,15065,12105,5
54369,8694,12105,4
54370,15066,12105,5
54371,8373,12105,5
54372,5945,12105,3
54373,15067,12105,3
54374,12,12105,4
54375,15068,12105,5
54376,8204,12105,4
54377,15069,12105,5
54378,14733,12105,5
54379,15070,12105,5
54380,75,12105,4
54381,8437,12105,5
54382,89,12105,5
54383,15071,12105,4
54384,8121,12105,5
54385,15072,12105,5
54386,116,12105,5
54387,8,12105,5
54388,15073,12105,4
54389,8414,12105,4
54390,15074,12105,5
54391,15075,12105,2
54392,15076,12105,4
54393,15077,12105,3
54394,477,12105,4
54395,4036,12105,1
54396,15078,12105,5
54397,7,12105,5
54398,15079,12105,5
54399,15080,12105,5
54400,8433,12105,5
54401,5994,12105,4
54402,15081,12105,4
54403,5090,12105,5
54404,15082,12105,4
54405,15083,12105,4
54406,6341,12105,5
54407,15084,12105,5
54408,8445,12105,4
54409,11303,12105,2
54410,8175,12105,5
54411,8980,12105,4
54412,225,12105,4
54413,482,12105,5
54414,15085,12105,5
54415,15086,12105,4
54416,7683,12105,5
54417,8717,12105,5
54418,15087,12105,5
54419,6004,12105,5
54420,8388,12105,5
54421,6006,12105,5
54422,720,12105,5
54423,8126,12105,4
54424,14812,12105,5
54425,369,12105,4
54426,8706,12105,5
54427,6109,12105,3
54428,611,12105,5
54429,15088,12105,5
54430,733,12105,3
54431,1148,12105,4
54432,8216,12105,5
54433,15089,12105,4
54434,8509,12105,5
54435,86,12105,2
54436,3852,12105,4
54437,11306,12105,3
54438,15090,12105,5
54439,11,12105,5
54440,1132,12105,5
54441,15091,12105,3
54442,6002,12105,5
54443,8466,12105,5
54444,15092,12105,5
54445,3966,12105,3
54446,15093,12105,4
54447,15094,12105,2
54448,2606,12105,3
54449,15095,12105,5
54450,157,12105,5
54451,87,12105,4
54452,15096,12105,4
54453,8734,12105,3
54454,15097,12105,5
54455,15098,12105,5
54456,77,12105,5
54457,15099,12105,5
54458,88,12105,4
54459,15100,12105,5
54460,3664,12105,3
54461,171,12105,5
54462,8209,12105,4
54463,155,12105,4
54464,656,12105,5
54465,8210,12105,5
54466,7687,12105,2
54467,582,12105,4
54468,64,12105,3
54469,8218,12105,4
54470,461,12105,4
54471,252,12105,4
54472,598,12105,5
54473,6015,12105,5
54474,15101,12105,5
54475,412,12105,2
54476,6111,12105,5
54477,15102,12105,4
54478,402,12105,5
54479,347,12105,3
54480,8750,12105,5
54481,136,12105,2
54482,1732,12105,5
54483,8784,12105,5
54484,2317,12105,4
54485,573,12105,5
54486,226,12105,5
54487,226,12105,5
54488,253,12105,5
54489,4895,12105,5
54490,361,12105,5
54491,2318,12105,5
54492,3869,12105,5
54493,317,12105,2
54494,8761,12105,5
54495,15103,12105,5
54496,3615,12105,4
54497,3797,12105,4
54498,15104,12105,5
54499,626,12105,5
54500,3743,12105,5
54501,2616,12105,5
54502,5036,12105,5
54503,161,12105,4
54504,2613,12105,4
54505,14750,12105,5
54506,3642,12105,5
54507,249,12105,4
54508,2144,12105,4
54509,3952,12105,5
54510,9034,12105,5
54511,8498,12105,5
54512,671,12105,4
54513,15105,12105,4
54514,250,12105,5
54515,6241,12105,5
54516,1349,12105,3
54517,378,12105,3
54518,4890,12105,5
54519,2158,12105,5
54520,652,12105,4
54521,3905,12105,5
54522,650,12105,5
54523,648,12105,4
54524,649,12105,4
54525,70,12105,5
54526,11822,12105,4
54527,15106,12105,5
54528,3670,12105,5
54529,14806,12105,4
54530,6150,12105,4
54531,11504,12105,5
54532,4147,12105,5
54533,11904,12105,4
54534,15107,12105,5
54535,737,12105,4
54536,268,12105,5
54537,3912,12105,5
54538,3440,12105,5
54539,8612,12105,5
54540,777,12105,4
54541,783,12105,5
54542,667,12105,4
54543,8511,12105,4
54544,68,12105,3
54545,3180,12105,4
54546,824,12105,5
54547,15108,12105,5
54548,5872,12105,1
54549,8519,12105,5
54550,3863,12105,5
54551,1097,12105,5
54552,15109,12105,5
54553,8599,12105,5
54554,15110,12105,5
54555,8616,12105,5
54556,15111,12105,5
54557,15112,12105,5
54558,15113,12105,5
54559,12367,12105,5
54560,688,12105,3
54561,688,12105,3
54562,8150,12105,5
54563,5966,12105,5
54564,5330,12105,5
54565,6501,12105,4
54566,15114,12105,4
54567,15115,12105,4
54568,5019,12105,5
54569,15116,12105,4
54570,15117,12105,5
54571,691,12105,5
54572,5887,12105,4
54573,163,12105,4
54574,15118,12105,5
54575,4044,12105,1
54576,5938,12105,5
54577,704,12105,5
54578,605,12105,5
54579,6132,12105,4
54580,2043,12105,5
54581,8825,12105,5
54582,15119,12105,3
54583,45,12105,5
54584,205,12105,2
54585,15120,12105,4
54586,8551,12105,5
54587,224,12105,5
54588,15121,12105,4
54589,15122,12105,5
54590,5246,12105,4
54591,339,12105,4
54592,3696,12105,5
54593,1051,12105,3
54594,3887,12105,5
54595,8514,12105,5
54596,5891,12105,5
54597,8854,12105,5
54598,316,12105,3
54599,10348,12105,4
54600,1107,12105,5
54601,8853,12105,5
54602,8515,12105,5
54603,15123,12105,5
54604,8869,12105,4
54605,7610,12105,3
54606,15124,12105,4
54607,15125,12105,4
54608,15126,12105,5
54609,8523,12105,5
54610,15127,12105,5
54611,15128,12105,4
54612,3805,12105,5
54613,8174,12105,3
54614,15129,12105,3
54615,15130,12105,4
54616,6058,12105,5
54617,4918,12105,4
54618,8524,12105,5
54619,126,12105,4
54620,8203,12105,4
54621,15131,12105,4
54622,15132,12105,5
54623,15133,12105,4
54624,8531,12105,3
54625,11423,12105,5
54626,11764,12105,5
54627,11302,12105,4
54628,15134,12105,5
54629,2645,12105,4
54630,15135,12105,5
54631,69,12106,4
54632,4265,12106,5
54633,15136,12106,5
54634,11754,12106,5
54635,980,12106,5
54636,13356,12106,5
54637,10450,12106,5
54638,61,12106,4
54639,4743,12106,4
54640,4817,12106,4
54641,15137,12106,5
54642,7353,12106,5
54643,39,12106,5
54644,15138,12106,4
54645,3790,12107,4
54646,68,12107,3
54647,3730,12107,4
54648,15139,12107,4
54649,1049,12107,3
54650,4256,12107,3
54651,7689,12108,4
54652,4203,12108,3
54653,11726,12108,4
54654,3607,12108,5
54655,549,12108,4
54656,12173,12108,5
54657,11350,12108,5
54658,2070,12108,5
54659,13853,12108,5
54660,1343,12108,4
54661,313,12109,5
54662,15140,12109,5
54663,155,12109,4
54664,157,12109,5
54665,8906,12109,5
54666,226,12109,3
54667,1180,12109,5
54668,2353,12109,5
54669,15141,12109,3
54670,4617,12109,4
54671,38,12109,4
54672,8925,12109,4
54673,418,12110,5
54674,2353,12111,4
54675,98,12111,5
54676,4213,12111,5
54677,10239,12112,5
54678,11726,12113,3
54679,127,12114,5
54680,4339,12114,5
54681,11477,12115,4
54682,1273,12115,4
54683,7689,12116,5
54684,3870,12117,5
54685,15142,12117,4
54686,8203,12118,4
54687,480,12118,4
54688,4269,12118,5
54689,14574,12118,5
54690,141,12118,4
54691,15143,12118,5
54692,957,12118,4
54693,15144,12118,5
54694,35,12118,3
54695,2760,12118,5
54696,5469,12118,5
54697,7494,12118,5
54698,356,12118,5
54699,3615,12119,4
54700,10514,12119,5
54701,200,12119,3
54702,170,12120,4
54703,362,12120,5
54704,15145,12121,3
54705,8268,12121,5
54706,15146,12122,2
54707,161,12122,3
54708,15147,12122,5
54709,6952,12122,5
54710,1873,12122,5
54711,2023,12122,4
54712,316,12123,4
54713,3835,12123,5
54714,640,12123,4
54715,14911,12123,5
54716,14749,12123,4
54717,9113,12123,5
54718,3178,12123,4
54719,3721,12123,4
54720,11484,12123,5
54721,5254,12123,3
54722,27,12123,4
54723,15148,12123,4
54724,11993,12123,5
54725,2070,12123,4
54726,1644,12123,5
54727,10450,12123,5
54728,2462,12123,5
54729,1711,12123,4
54730,875,12123,5
54731,2456,12123,3
54732,1838,12123,5
54733,1674,12123,5
54734,4209,12123,4
54735,1995,12123,3
54736,1068,12123,4
54737,62,12123,5
54738,367,12124,4
54739,15149,12124,3
54740,2679,12125,5
54741,15150,12125,5
54742,193,12126,5
54743,98,12126,4
54744,565,12127,2
54745,3953,12127,1
54746,38,12128,4
54747,428,12128,5
54748,4020,12128,5
54749,136,12128,4
54750,8141,12128,4
54751,5042,12128,5
54752,339,12128,5
54753,15151,12128,5
54754,2390,12128,5
54755,15152,12128,5
54756,957,12128,4
54757,2426,12128,4
54758,3835,12129,3
54759,307,12129,4
54760,14674,12129,5
54761,3953,12129,5
54762,3903,12129,3
54763,15153,12129,5
54764,4994,12129,5
54765,3178,12129,5
54766,15154,12129,3
54767,15155,12129,5
54768,9334,12129,5
54769,3246,12129,5
54770,4121,12129,5
54771,5040,12129,4
54772,15156,12129,4
54773,15157,12129,4
54774,557,12129,4
54775,15158,12129,5
54776,4308,12129,4
54777,5046,12129,4
54778,1240,12129,4
54779,2493,12129,4
54780,2425,12129,5
54781,15159,12129,5
54782,4591,12129,5
54783,1215,12129,4
54784,1848,12129,5
54785,1905,12129,5
54786,1674,12129,5
54787,1819,12129,5
54788,300,12129,4
54789,1710,12129,5
54790,855,12129,4
54791,15160,12129,4
54792,4209,12129,4
54793,8295,12130,5
54794,14674,12130,5
54795,205,12130,4
54796,812,12130,5
54797,15161,12130,5
54798,477,12130,5
54799,11505,12130,4
54800,5114,12130,5
54801,4972,12130,5
54802,1393,12130,5
54803,3802,12130,5
54804,15162,12130,5
54805,15163,12130,2
54806,4301,12130,5
54807,3347,12130,5
54808,15164,12130,5
54809,3223,12130,4
54810,226,12131,5
54811,136,12131,5
54812,9168,12132,1
54813,364,12132,4
54814,921,12132,5
54815,874,12132,5
54816,61,12132,5
54817,15165,12133,4
54818,44,12133,3
54819,6022,12133,4
54820,161,12133,4
54821,3633,12133,4
54822,247,12133,4
54823,161,12133,4
54824,3825,12133,4
54825,9310,12133,5
54826,14697,12133,5
54827,3960,12133,3
54828,4218,12133,4
54829,14574,12133,5
54830,955,12133,4
54831,826,12133,5
54832,186,12133,4
54833,175,12133,3
54834,8825,12134,4
54835,8717,12134,4
54836,15166,12134,5
54837,8195,12134,5
54838,8198,12134,4
54839,8409,12134,5
54840,8520,12134,4
54841,619,12134,4
54842,211,12134,5
54843,8198,12134,5
54844,3644,12134,5
54845,15167,12134,3
54846,11786,12134,5
54847,8445,12134,4
54848,14893,12134,5
54849,7683,12134,3
54850,8720,12134,4
54851,15168,12134,2
54852,6004,12134,4
54853,8608,12134,2
54854,8608,12134,2
54855,3719,12134,5
54856,659,12134,4
54857,83,12134,4
54858,14853,12134,3
54859,15169,12134,3
54860,8466,12134,5
54861,13265,12134,4
54862,13265,12134,4
54863,15170,12134,4
54864,87,12134,4
54865,11637,12134,4
54866,155,12134,3
54867,567,12134,4
54868,4,12134,4
54869,5878,12134,4
54870,15171,12134,1
54871,15088,12134,3
54872,8482,12134,3
54873,3729,12134,4
54874,15172,12134,4
54875,598,12134,4
54876,8220,12134,4
54877,15173,12134,2
54878,15174,12134,2
54879,15175,12134,1
54880,64,12134,2
54881,322,12134,5
54882,316,12134,4
54883,554,12134,4
54884,252,12134,1
54885,716,12134,4
54886,634,12134,5
54887,168,12134,4
54888,825,12134,4
54889,537,12134,5
54890,368,12134,5
54891,238,12134,5
54892,3881,12134,4
54893,11768,12134,5
54894,3960,12134,5
54895,648,12134,5
54896,649,12134,3
54897,95,12134,5
54898,769,12134,5
54899,2176,12134,4
54900,389,12134,5
54901,409,12134,5
54902,380,12134,4
54903,6213,12134,4
54904,163,12134,5
54905,437,12134,4
54906,14966,12134,4
54907,998,12134,2
54908,4125,12134,5
54909,973,12134,4
54910,14627,12134,5
54911,4559,12134,5
54912,15176,12134,2
54913,15177,12134,5
54914,690,12134,4
54915,15178,12134,4
54916,4741,12134,4
54917,62,12134,5
54918,15179,12135,3
54919,3965,12135,2
54920,575,12135,3
54921,64,12135,4
54922,7662,12135,4
54923,11718,12135,1
54924,7626,12135,1
54925,2897,12135,1
54926,248,12135,2
54927,163,12135,1
54928,1135,12135,4
54929,4121,12135,4
54930,15180,12135,3
54931,12597,12135,3
54932,40,12135,3
54933,15181,12135,2
54934,15182,12135,1
54935,8257,12136,4
54936,15183,12136,3
54937,480,12136,4
54938,3714,12136,1
54939,776,12136,5
54940,6021,12136,3
54941,4072,12136,3
54942,15184,12136,2
54943,15185,12136,1
54944,536,12136,5
54945,8271,12136,4
54946,8230,12136,1
54947,15186,12136,4
54948,9242,12136,5
54949,2897,12136,3
54950,8232,12136,5
54951,374,12136,2
54952,161,12136,3
54953,290,12136,5
54954,879,12136,5
54955,2157,12136,4
54956,3833,12136,3
54957,15187,12136,5
54958,163,12136,3
54959,15188,12136,2
54960,15189,12136,4
54961,5277,12136,5
54962,15190,12136,5
54963,15191,12136,4
54964,13471,12136,4
54965,7001,12136,4
54966,304,12136,5
54967,15192,12136,4
54968,15193,12136,4
54969,1774,12136,4
54970,7298,12136,5
54971,8185,12136,2
54972,70,12136,5
54973,2073,12136,4
54974,605,12136,4
54975,11392,12136,3
54976,27,12136,1
54977,825,12136,3
54978,15194,12136,3
54979,11706,12136,4
54980,15195,12136,5
54981,12142,12136,5
54982,64,12136,2
54983,4520,12136,3
54984,5893,12136,5
54985,19,12137,4
54986,6317,12137,5
54987,13430,12137,4
54988,6952,12137,4
54989,15196,12137,5
54990,147,12137,4
54991,356,12137,2
54992,427,12138,5
54993,27,12138,5
54994,288,12138,3
54995,229,12138,5
54996,230,12138,4
54997,248,12138,5
54998,259,12138,5
54999,3731,12138,5
55000,8929,12138,5
55001,380,12138,3
55002,4974,12138,5
55003,15197,12138,5
55004,15198,12138,5
55005,15199,12138,5
55006,15200,12138,5
55007,1203,12138,4
55008,7103,12138,5
55009,6952,12138,5
55010,2219,12138,4
55011,9786,12138,4
55012,15201,12138,5
55013,2385,12138,5
55014,15202,12138,5
55015,405,12138,4
55016,13749,12138,4
55017,3389,12138,5
55018,15203,12138,5
55019,9478,12138,5
55020,2546,12138,4
55021,2234,12138,5
55022,1906,12138,5
55023,3421,12138,5
55024,301,12138,4
55025,14979,12139,5
55026,575,12139,5
55027,3748,12139,2
55028,15204,12139,1
55029,3732,12139,4
55030,11633,12139,2
55031,656,12139,3
55032,848,12139,4
55033,14726,12139,4
55034,15205,12139,2
55035,3643,12139,2
55036,4052,12139,5
55037,9205,12139,2
55038,9182,12139,1
55039,9178,12139,1
55040,852,12139,3
55041,849,12139,3
55042,9337,12139,5
55043,64,12139,2
55044,15206,12139,5
55045,15207,12139,2
55046,4062,12139,2
55047,622,12139,5
55048,259,12139,3
55049,3761,12139,3
55050,3890,12139,2
55051,4148,12139,1
55052,94,12139,2
55053,13260,12139,5
55054,3746,12139,1
55055,264,12139,1
55056,2616,12139,1
55057,161,12139,1
55058,27,12139,1
55059,6084,12139,5
55060,15208,12139,1
55061,15209,12139,1
55062,546,12139,5
55063,3731,12139,4
55064,3178,12139,1
55065,5263,12139,4
55066,15210,12139,4
55067,15211,12139,4
55068,15212,12139,4
55069,15213,12139,5
55070,15214,12139,3
55071,15215,12139,3
55072,1391,12139,3
55073,10880,12139,3
55074,1641,12139,4
55075,1656,12139,4
55076,2286,12139,5
55077,1019,12139,1
55078,8388,12140,5
55079,3882,12140,4
55080,19,12140,5
55081,9247,12140,5
55082,354,12140,4
55083,15216,12140,5
55084,4121,12140,5
55085,15217,12140,5
55086,8977,12140,4
55087,353,12141,5
55088,15218,12141,5
55089,950,12141,5
55090,147,12141,5
55091,716,12142,2
55092,193,12143,4
